Country,Date,total_cases,total_deaths,Gold Price per tr oz,Silver Price per tr oz,Exchange to USD,BIT_price,ETH_price,Stock_Price,Stock Index,ad_Gold_Price,ad_Silver_Price
France,2019-03-12,0.0,0.0,1150.4,13.68,1.1276,3866.2959463248,132.8070686592,5270.25,CAC 40,1020.2199361475703,12.131961688542036
Canada,2019-03-12,0.0,0.0,1735.6,20.61,1.338,3866.2959463248,132.8070686592,16136.700195,S&P/TSX,1297.1599402092675,15.403587443946186
Italy,2019-03-12,0.0,0.0,1150.4,13.68,1.1276,3866.2959463248,132.8070686592,20631.0,FTSE MIB,1020.2199361475703,12.131961688542036
Japan,2019-03-12,0.0,0.0,144465.4,1716.01,111.38,3866.2959463248,132.8070686592,21503.689453,Nikkei,1297.0497396300952,15.40680553061591
China,2019-03-12,0.0,0.0,8705.0,103.59,6.707000000000001,3866.2959463248,132.8070686592,3060.306885,SSE,1297.8977188012523,15.445057402713582
India,2019-03-12,0.0,0.0,90431.9,1071.82,69.62,3866.2959463248,132.8070686592,11301.200195,NSE,1298.9356506750933,15.395288710140763
United Kingdom,2019-03-12,0.0,0.0,990.5,11.8069,1.3101,3866.2959463248,132.8070686592,7151.15,FTSE 100,756.0491565529348,9.012212808182582
Brazil,2019-03-13,0.0,0.0,4975.79,58.98,3.8249,3846.2744415121,131.0407793819,98904.0,BOVESPA,1300.8941410232947,15.420010980679233
United States,2019-03-13,0.0,0.0,1307.0,15.46,1.0,3846.2744415121,131.0407793819,7643.410156,NASDAQ,1307.0,15.46
Germany,2019-03-13,0.0,0.0,1155.6,13.63,1.131,3846.2744415121,131.0407793819,11572.410156,DAX,1021.7506631299734,12.051282051282051
France,2019-03-13,0.0,0.0,1155.6,13.63,1.131,3846.2744415121,131.0407793819,5306.379883,CAC 40,1021.7506631299734,12.051282051282051
Canada,2019-03-13,0.0,0.0,1740.4,20.54,1.3318,3846.2744415121,131.0407793819,16150.0,S&P/TSX,1306.8028232467336,15.422736146568552
Italy,2019-03-13,0.0,0.0,1155.6,13.63,1.131,3846.2744415121,131.0407793819,20749.0,FTSE MIB,1021.7506631299734,12.051282051282051
Japan,2019-03-13,0.0,0.0,145372.0,1714.41,111.23,3846.2744415121,131.0407793819,21290.240234,Nikkei,1306.9495639665558,15.413197878270251
China,2019-03-13,0.0,0.0,8768.6,103.62,6.7064,3846.2744415121,131.0407793819,3026.950928,SSE,1307.4973159966598,15.450912561135631
India,2019-03-13,0.0,0.0,90846.1,1074.48,69.52,3846.2744415121,131.0407793819,11341.700195,NSE,1306.7620828538552,15.455696202531646
United Kingdom,2019-03-13,0.0,0.0,988.1,11.5735,1.3230000000000002,3846.2744415121,131.0407793819,7159.19,FTSE 100,746.8631897203325,8.747921390778531
Brazil,2019-03-14,0.0,0.0,4970.94,58.45,3.8339999999999996,3855.7443626577,131.3672841037,98605.0,BOVESPA,1296.5414710485134,15.245174752217007
United States,2019-03-14,0.0,0.0,1295.6,15.19,1.0,3855.7443626577,131.3672841037,7630.910156,NASDAQ,1295.6,15.19
Germany,2019-03-14,0.0,0.0,1146.1,13.44,1.1304,3855.7443626577,131.3672841037,11587.469727,DAX,1013.8888888888888,11.889596602972398
France,2019-03-14,0.0,0.0,1146.1,13.44,1.1304,3855.7443626577,131.3672841037,5349.779785,CAC 40,1013.8888888888888,11.889596602972398
Canada,2019-03-14,0.0,0.0,1725.1,20.26,1.3316,3855.7443626577,131.3672841037,16087.599609,S&P/TSX,1295.5091619104837,15.214779212976872
Italy,2019-03-14,0.0,0.0,1146.1,13.44,1.1304,3855.7443626577,131.3672841037,20877.0,FTSE MIB,1013.8888888888888,11.889596602972398
Japan,2019-03-14,0.0,0.0,144738.8,1693.57,111.71,3855.7443626577,131.3672841037,21287.019531,Nikkei,1295.6655626174918,15.160415361203116
China,2019-03-14,0.0,0.0,8702.2,102.12,6.7209,3855.7443626577,131.3672841037,2990.685059,SSE,1294.7968278058,15.19439360799893
India,2019-03-14,0.0,0.0,89953.3,1051.38,69.33,3855.7443626577,131.3672841037,11343.25,NSE,1297.4657435453628,15.164863695369972
United Kingdom,2019-03-14,0.0,0.0,975.3,11.4714,1.3281,3855.7443626577,131.3672841037,7185.43,FTSE 100,734.3573526089903,8.637451999096452
Brazil,2019-03-15,0.0,0.0,4987.37,58.34,3.8139999999999996,3892.0523011383,134.9901213568,99137.0,BOVESPA,1307.6481384373362,15.296276874672262
United States,2019-03-15,0.0,0.0,1303.5,15.288,1.0,3892.0523011383,134.9901213568,7688.529785,NASDAQ,1303.5,15.288
Germany,2019-03-15,0.0,0.0,1150.9,13.5,1.1326,3892.0523011383,134.9901213568,11685.69043,DAX,1016.1575136853259,11.9194773088469
France,2019-03-15,0.0,0.0,1150.9,13.5,1.1326,3892.0523011383,134.9901213568,5405.319824,CAC 40,1016.1575136853259,11.9194773088469
Canada,2019-03-15,0.0,0.0,1738.5,20.38,1.3337,3892.0523011383,134.9901213568,16140.400391,S&P/TSX,1303.5165329534377,15.28079778061033
Italy,2019-03-15,0.0,0.0,1150.9,13.5,1.1326,3892.0523011383,134.9901213568,21045.0,FTSE MIB,1016.1575136853259,11.9194773088469
Japan,2019-03-15,0.0,0.0,145438.0,1702.04,111.57,3892.0523011383,134.9901213568,21450.849609,Nikkei,1303.558304203639,15.25535538227122
China,2019-03-15,0.0,0.0,8749.7,102.67,6.7129,3892.0523011383,134.9901213568,3021.750977,SSE,1303.4158113482995,15.294433106407066
India,2019-03-15,0.0,0.0,90139.6,1055.69,68.94,3892.0523011383,134.9901213568,11426.849609,NSE,1307.5079779518423,15.313170873223093
United Kingdom,2019-03-15,0.0,0.0,981.8,11.4993,1.3278,3892.0523011383,134.9901213568,7228.28,FTSE 100,739.4185871366169,8.660415725259828
Brazil,2019-03-16,0.0,0.0,4962.81,58.34,3.8139999999999996,3985.8512364813,140.5670429458,99137.0,BOVESPA,1301.2087047718933,15.296276874672262
United States,2019-03-16,0.0,0.0,1303.5,15.288,1.0,3985.8512364813,140.5670429458,7688.529785,NASDAQ,1303.5,15.288
Germany,2019-03-16,0.0,0.0,1150.9,13.5,1.1326,3985.8512364813,140.5670429458,11685.69043,DAX,1016.1575136853259,11.9194773088469
France,2019-03-16,0.0,0.0,1150.9,13.5,1.1326,3985.8512364813,140.5670429458,5405.319824,CAC 40,1016.1575136853259,11.9194773088469
Canada,2019-03-16,0.0,0.0,1738.5,20.38,1.3337,3985.8512364813,140.5670429458,16140.400391,S&P/TSX,1303.5165329534377,15.28079778061033
Italy,2019-03-16,0.0,0.0,1150.9,13.5,1.1326,3985.8512364813,140.5670429458,21045.0,FTSE MIB,1016.1575136853259,11.9194773088469
Japan,2019-03-16,0.0,0.0,145438.0,1702.04,111.57,3985.8512364813,140.5670429458,21450.849609,Nikkei,1303.558304203639,15.25535538227122
China,2019-03-16,0.0,0.0,8749.7,102.67,6.7129,3985.8512364813,140.5670429458,3021.750977,SSE,1303.4158113482995,15.294433106407066
India,2019-03-16,0.0,0.0,90139.6,1055.69,68.94,3985.8512364813,140.5670429458,11426.849609,NSE,1307.5079779518423,15.313170873223093
United Kingdom,2019-03-16,0.0,0.0,981.8,11.4993,1.3278,3985.8512364813,140.5670429458,7228.28,FTSE 100,739.4185871366169,8.660415725259828
Brazil,2019-03-17,0.0,0.0,4962.81,58.34,3.8139999999999996,3970.3890446061,138.3158541993,99137.0,BOVESPA,1301.2087047718933,15.296276874672262
United States,2019-03-17,0.0,0.0,1303.5,15.288,1.0,3970.3890446061,138.3158541993,7688.529785,NASDAQ,1303.5,15.288
Germany,2019-03-17,0.0,0.0,1150.9,13.5,1.1326,3970.3890446061,138.3158541993,11685.69043,DAX,1016.1575136853259,11.9194773088469
France,2019-03-17,0.0,0.0,1150.9,13.5,1.1326,3970.3890446061,138.3158541993,5405.319824,CAC 40,1016.1575136853259,11.9194773088469
Canada,2019-03-17,0.0,0.0,1738.5,20.38,1.3337,3970.3890446061,138.3158541993,16140.400391,S&P/TSX,1303.5165329534377,15.28079778061033
Italy,2019-03-17,0.0,0.0,1150.9,13.5,1.1326,3970.3890446061,138.3158541993,21045.0,FTSE MIB,1016.1575136853259,11.9194773088469
Japan,2019-03-17,0.0,0.0,145438.0,1702.04,111.57,3970.3890446061,138.3158541993,21450.849609,Nikkei,1303.558304203639,15.25535538227122
China,2019-03-17,0.0,0.0,8749.7,102.67,6.7129,3970.3890446061,138.3158541993,3021.750977,SSE,1303.4158113482995,15.294433106407066
India,2019-03-17,0.0,0.0,90139.6,1055.69,68.94,3970.3890446061,138.3158541993,11426.849609,NSE,1307.5079779518423,15.313170873223093
United Kingdom,2019-03-17,0.0,0.0,981.8,11.4993,1.3278,3970.3890446061,138.3158541993,7228.28,FTSE 100,739.4185871366169,8.660415725259828
Brazil,2019-03-18,0.0,0.0,4961.73,58.18,3.8097,3974.4157640954,137.3255003263,99994.0,BOVESPA,1302.3938892826206,15.271543691104286
United States,2019-03-18,0.0,0.0,1305.6,15.46,1.0,3974.4157640954,137.3255003263,7714.47998,NASDAQ,1305.6,15.46
Germany,2019-03-18,0.0,0.0,1151.6,13.54,1.1337,3974.4157640954,137.3255003263,11657.05957,DAX,1015.7890094381229,11.943194848725412
France,2019-03-18,0.0,0.0,1151.6,13.54,1.1337,3974.4157640954,137.3255003263,5412.830078,CAC 40,1015.7890094381229,11.943194848725412
Canada,2019-03-18,0.0,0.0,1742.0,20.47,1.3342,3974.4157640954,137.3255003263,16251.400391,S&P/TSX,1305.6513266376855,15.342527357217808
Italy,2019-03-18,0.0,0.0,1151.6,13.54,1.1337,3974.4157640954,137.3255003263,21235.0,FTSE MIB,1015.7890094381229,11.943194848725412
Japan,2019-03-18,0.0,0.0,145463.4,1707.15,111.41,3974.4157640954,137.3255003263,21584.5,Nikkei,1305.6583789605959,15.323130778206625
China,2019-03-18,0.0,0.0,8763.6,103.04,6.7121,3974.4157640954,137.3255003263,3096.417969,SSE,1305.6420494331132,15.35138034296271
India,2019-03-18,0.0,0.0,89518.4,1050.14,68.6,3974.4157640954,137.3255003263,11462.200195,NSE,1304.932944606414,15.308163265306126
United Kingdom,2019-03-18,0.0,0.0,987.6,11.5784,1.3223,3974.4157640954,137.3255003263,7299.19,FTSE 100,746.8804356046282,8.756258035241624
Brazil,2019-03-19,0.0,0.0,4959.5,58.25,3.767,3996.0371307640003,137.6186420541,99588.0,BOVESPA,1316.5649057605522,15.463233342182107
United States,2019-03-19,0.0,0.0,1307.7,15.37,1.0,3996.0371307640003,137.6186420541,7723.950195,NASDAQ,1307.7,15.37
Germany,2019-03-19,0.0,0.0,1152.5,13.55,1.1346,3996.0371307640003,137.6186420541,11788.410156,DAX,1015.7764851048827,11.942534814031378
France,2019-03-19,0.0,0.0,1152.5,13.55,1.1346,3996.0371307640003,137.6186420541,5425.899902,CAC 40,1015.7764851048827,11.942534814031378
Canada,2019-03-19,0.0,0.0,1738.3,20.48,1.3294,3996.0371307640003,137.6186420541,16188.099609,S&P/TSX,1307.5823679855575,15.40544606589439
Italy,2019-03-19,0.0,0.0,1152.5,13.55,1.1346,3996.0371307640003,137.6186420541,21430.0,FTSE MIB,1015.7764851048827,11.942534814031378
Japan,2019-03-19,0.0,0.0,145664.7,1709.49,111.38,3996.0371307640003,137.6186420541,21566.849609,Nikkei,1307.8173819357157,15.348267193391992
China,2019-03-19,0.0,0.0,8781.3,103.17,6.7106,3996.0371307640003,137.6186420541,3090.975098,SSE,1308.571513724555,15.374184126605668
India,2019-03-19,0.0,0.0,90244.4,1058.75,69.02,3996.0371307640003,137.6186420541,11532.400391,NSE,1307.5108664155316,15.33975659229209
United Kingdom,2019-03-19,0.0,0.0,986.0,11.5893,1.3263,3996.0371307640003,137.6186420541,7324.0,FTSE 100,743.4215486692302,8.738068310337027
Brazil,2019-03-20,0.0,0.0,4944.62,58.43,3.7856,4027.7873954939,138.8187357275,98041.0,BOVESPA,1306.1654691462384,15.434805579036349
United States,2019-03-20,0.0,0.0,1303.7,15.455,1.0,4027.7873954939,138.8187357275,7728.970215,NASDAQ,1303.7,15.455
Germany,2019-03-20,0.0,0.0,1148.4,13.57,1.1352,4027.7873954939,138.8187357275,11603.889648,DAX,1011.6279069767443,11.9538407329105
France,2019-03-20,0.0,0.0,1148.4,13.57,1.1352,4027.7873954939,138.8187357275,5382.660156,CAC 40,1011.6279069767443,11.9538407329105
Canada,2019-03-20,0.0,0.0,1737.6,20.6,1.3327,4027.7873954939,138.8187357275,16167.599609,S&P/TSX,1303.8193141742327,15.457342237562843
Italy,2019-03-20,0.0,0.0,1148.4,13.57,1.1352,4027.7873954939,138.8187357275,21330.0,FTSE MIB,1011.6279069767443,11.9538407329105
Japan,2019-03-20,0.0,0.0,145271.3,1710.54,111.41,4027.7873954939,138.8187357275,21608.919922,Nikkei,1303.9341172246657,15.353558926487748
China,2019-03-20,0.0,0.0,8733.8,103.6,6.6916,4027.7873954939,138.8187357275,3090.639893,SSE,1305.1885946559864,15.4820969573794
India,2019-03-20,0.0,0.0,89752.6,1058.81,68.85,4027.7873954939,138.8187357275,11521.049805,NSE,1303.5962236746552,15.37850399419027
United Kingdom,2019-03-20,0.0,0.0,988.5,11.7338,1.3191,4027.7873954939,138.8187357275,7291.01,FTSE 100,749.3745735728907,8.895307406565083
Brazil,2019-03-21,0.0,0.0,4979.54,58.76,3.8176,3974.8114294551,134.8007697238,96729.0,BOVESPA,1304.363998323554,15.391869237217099
United States,2019-03-21,0.0,0.0,1309.6,15.475,1.0,3974.8114294551,134.8007697238,7838.959961,NASDAQ,1309.6,15.475
Germany,2019-03-21,0.0,0.0,1152.8,13.6,1.1361,3974.8114294551,134.8007697238,11549.959961,DAX,1014.6994102631809,11.970777220315112
France,2019-03-21,0.0,0.0,1152.8,13.6,1.1361,3974.8114294551,134.8007697238,5378.850098,CAC 40,1014.6994102631809,11.970777220315112
Canada,2019-03-21,0.0,0.0,1750.9,20.66,1.3369,3974.8114294551,134.8007697238,16244.599609,S&P/TSX,1309.671628394046,15.453661455606253
Italy,2019-03-21,0.0,0.0,1152.8,13.6,1.1361,3974.8114294551,134.8007697238,21373.0,FTSE MIB,1014.6994102631809,11.970777220315112
Japan,2019-03-21,0.0,0.0,145175.7,1710.56,110.86,3974.8114294551,134.8007697238,21608.919922,Nikkei,1309.5408623489086,15.429911600216489
China,2019-03-21,0.0,0.0,8758.7,103.6,6.6952,3974.8114294551,134.8007697238,3101.455078,SSE,1308.2058788385712,15.47377225474967
India,2019-03-21,0.0,0.0,90158.7,1060.1,68.72,3974.8114294551,134.8007697238,11521.049805,NSE,1311.9717694994179,15.42636786961583
United Kingdom,2019-03-21,0.0,0.0,1001.8,11.7994,1.3073,3974.8114294551,134.8007697238,7355.31,FTSE 100,766.312246615161,9.025778321731815
Brazil,2019-03-22,0.0,0.0,4961.63,60.26,3.8942,3987.3052249052002,136.0194987123,93735.0,BOVESPA,1274.1076472702994,15.474295105541573
United States,2019-03-22,0.0,0.0,1311.3,15.425,1.0,3987.3052249052002,136.0194987123,7642.669922,NASDAQ,1311.3,15.425
Germany,2019-03-22,0.0,0.0,1162.2,13.63,1.1282,3987.3052249052002,136.0194987123,11364.169922,DAX,1030.1365006204574,12.081191278142173
France,2019-03-22,0.0,0.0,1162.2,13.63,1.1282,3987.3052249052002,136.0194987123,5269.919922,CAC 40,1030.1365006204574,12.081191278142173
Canada,2019-03-22,0.0,0.0,1757.8,20.71,1.3406,3987.3052249052002,136.0194987123,16089.299805,S&P/TSX,1311.2039385349842,15.448306728330598
Italy,2019-03-22,0.0,0.0,1162.2,13.63,1.1282,3987.3052249052002,136.0194987123,21079.0,FTSE MIB,1030.1365006204574,12.081191278142173
Japan,2019-03-22,0.0,0.0,143947.9,1694.3,109.76,3987.3052249052002,136.0194987123,21627.339844,Nikkei,1311.4786807580174,15.436406705539358
China,2019-03-22,0.0,0.0,8793.6,103.71,6.7162,3987.3052249052002,136.0194987123,3104.1489260000008,SSE,1309.3118132277182,15.441767666239837
India,2019-03-22,0.0,0.0,90433.8,1065.98,69.01,3987.3052249052002,136.0194987123,11456.900391,NSE,1310.4448630633242,15.446746848282856
United Kingdom,2019-03-22,0.0,0.0,991.9,11.6753,1.3219,3987.3052249052002,136.0194987123,7207.59,FTSE 100,750.3593312656025,8.832211211135487
Brazil,2019-03-23,0.0,0.0,5129.41,60.26,3.8942,3977.707443288,136.4499003611,93735.0,BOVESPA,1317.1922346053104,15.474295105541573
United States,2019-03-23,0.0,0.0,1311.3,15.425,1.0,3977.707443288,136.4499003611,7642.669922,NASDAQ,1311.3,15.425
Germany,2019-03-23,0.0,0.0,1162.2,13.63,1.1282,3977.707443288,136.4499003611,11364.169922,DAX,1030.1365006204574,12.081191278142173
France,2019-03-23,0.0,0.0,1162.2,13.63,1.1282,3977.707443288,136.4499003611,5269.919922,CAC 40,1030.1365006204574,12.081191278142173
Canada,2019-03-23,0.0,0.0,1757.8,20.71,1.3406,3977.707443288,136.4499003611,16089.299805,S&P/TSX,1311.2039385349842,15.448306728330598
Italy,2019-03-23,0.0,0.0,1162.2,13.63,1.1282,3977.707443288,136.4499003611,21079.0,FTSE MIB,1030.1365006204574,12.081191278142173
Japan,2019-03-23,0.0,0.0,143947.9,1694.3,109.76,3977.707443288,136.4499003611,21627.339844,Nikkei,1311.4786807580174,15.436406705539358
China,2019-03-23,0.0,0.0,8793.6,103.71,6.7162,3977.707443288,136.4499003611,3104.1489260000008,SSE,1309.3118132277182,15.441767666239837
India,2019-03-23,0.0,0.0,90433.8,1065.98,69.01,3977.707443288,136.4499003611,11456.900391,NSE,1310.4448630633242,15.446746848282856
United Kingdom,2019-03-23,0.0,0.0,991.9,11.6753,1.3219,3977.707443288,136.4499003611,7207.59,FTSE 100,750.3593312656025,8.832211211135487
Brazil,2019-03-24,0.0,0.0,5129.41,60.26,3.8942,3968.4387009854,135.3985811821,93735.0,BOVESPA,1317.1922346053104,15.474295105541573
United States,2019-03-24,0.0,0.0,1311.3,15.425,1.0,3968.4387009854,135.3985811821,7642.669922,NASDAQ,1311.3,15.425
Germany,2019-03-24,0.0,0.0,1162.2,13.63,1.1282,3968.4387009854,135.3985811821,11364.169922,DAX,1030.1365006204574,12.081191278142173
France,2019-03-24,0.0,0.0,1162.2,13.63,1.1282,3968.4387009854,135.3985811821,5269.919922,CAC 40,1030.1365006204574,12.081191278142173
Canada,2019-03-24,0.0,0.0,1757.8,20.71,1.3406,3968.4387009854,135.3985811821,16089.299805,S&P/TSX,1311.2039385349842,15.448306728330598
Italy,2019-03-24,0.0,0.0,1162.2,13.63,1.1282,3968.4387009854,135.3985811821,21079.0,FTSE MIB,1030.1365006204574,12.081191278142173
Japan,2019-03-24,0.0,0.0,143947.9,1694.3,109.76,3968.4387009854,135.3985811821,21627.339844,Nikkei,1311.4786807580174,15.436406705539358
China,2019-03-24,0.0,0.0,8793.6,103.71,6.7162,3968.4387009854,135.3985811821,3104.1489260000008,SSE,1309.3118132277182,15.441767666239837
India,2019-03-24,0.0,0.0,90433.8,1065.98,69.01,3968.4387009854,135.3985811821,11456.900391,NSE,1310.4448630633242,15.446746848282856
United Kingdom,2019-03-24,0.0,0.0,991.9,11.6753,1.3219,3968.4387009854,135.3985811821,7207.59,FTSE 100,750.3593312656025,8.832211211135487
Brazil,2019-03-25,0.0,0.0,5141.57,59.88,3.864,3913.7817170518,133.3026313866,93662.0,BOVESPA,1330.6340579710145,15.49689440993789
United States,2019-03-25,0.0,0.0,1319.6,15.545,1.0,3913.7817170518,133.3026313866,7637.540039,NASDAQ,1319.6,15.545
Germany,2019-03-25,0.0,0.0,1165.4,13.72,1.1324,3913.7817170518,133.3026313866,11346.650391,DAX,1029.1416460614623,12.115860120098905
France,2019-03-25,0.0,0.0,1165.4,13.72,1.1324,3913.7817170518,133.3026313866,5260.6401369999985,CAC 40,1029.1416460614623,12.115860120098905
Canada,2019-03-25,0.0,0.0,1770.6,20.81,1.3418,3913.7817170518,133.3026313866,16065.900391,S&P/TSX,1319.5707258905945,15.509017737367714
Italy,2019-03-25,0.0,0.0,1165.4,13.72,1.1324,3913.7817170518,133.3026313866,21060.0,FTSE MIB,1029.1416460614623,12.115860120098905
Japan,2019-03-25,0.0,0.0,145282.4,1706.07,110.09,3913.7817170518,133.3026313866,20977.109375,Nikkei,1319.669361431556,15.497047869924605
China,2019-03-25,0.0,0.0,8856.6,104.26,6.7079,3913.7817170518,133.3026313866,3043.031006,SSE,1320.3237973136152,15.542867365345339
India,2019-03-25,0.0,0.0,90951.6,1068.87,68.88,3913.7817170518,133.3026313866,11354.25,NSE,1320.4355400696866,15.517857142857142
United Kingdom,2019-03-25,0.0,0.0,999.6,11.7574,1.3203,3913.7817170518,133.3026313866,7177.58,FTSE 100,757.1006589411497,8.90509732636522
Brazil,2019-03-26,0.0,0.0,5088.76,59.77,3.8760000000000003,3915.3753197805,133.491076466,95307.0,BOVESPA,1312.889576883385,15.420536635706913
United States,2019-03-26,0.0,0.0,1316.3,15.435,1.0,3915.3753197805,133.491076466,7691.52002,NASDAQ,1316.3,15.435
Germany,2019-03-26,0.0,0.0,1166.9,13.7,1.128,3915.3753197805,133.491076466,11419.480469,DAX,1034.485815602837,12.145390070921986
France,2019-03-26,0.0,0.0,1166.9,13.7,1.128,3915.3753197805,133.491076466,5307.379883,CAC 40,1034.485815602837,12.145390070921986
Canada,2019-03-26,0.0,0.0,1762.7,20.66,1.3389,3915.3753197805,133.491076466,16155.200195,S&P/TSX,1316.5284935394727,15.43057733960714
Italy,2019-03-26,0.0,0.0,1166.9,13.7,1.128,3915.3753197805,133.491076466,21139.0,FTSE MIB,1034.485815602837,12.145390070921986
Japan,2019-03-26,0.0,0.0,145444.5,1703.86,110.5,3915.3753197805,133.491076466,21428.390625,Nikkei,1316.2398190045249,15.419547511312217
China,2019-03-26,0.0,0.0,8836.2,103.62,6.7145,3915.3753197805,133.491076466,2997.094971,SSE,1315.9877876237992,15.432273438081763
India,2019-03-26,0.0,0.0,90627.9,1062.82,68.98,3915.3753197805,133.491076466,11483.25,NSE,1313.8286459843432,15.407654392577557
United Kingdom,2019-03-26,0.0,0.0,996.2,11.6853,1.3215,3915.3753197805,133.491076466,7196.29,FTSE 100,753.8403329549755,8.842451759364359
Brazil,2019-03-27,0.0,0.0,5097.81,61.01,3.9602,4018.5905096995,138.07009780229998,91903.0,BOVESPA,1287.2607444068483,15.40578758648553
United States,2019-03-27,0.0,0.0,1309.7,15.295,1.0,4018.5905096995,138.07009780229998,7643.379883,NASDAQ,1309.7,15.295
Germany,2019-03-27,0.0,0.0,1164.0,13.59,1.125,4018.5905096995,138.07009780229998,11419.040039,DAX,1034.6666666666667,12.08
France,2019-03-27,0.0,0.0,1164.0,13.59,1.125,4018.5905096995,138.07009780229998,5301.240234000001,CAC 40,1034.6666666666667,12.08
Canada,2019-03-27,0.0,0.0,1759.5,20.5,1.3434,4018.5905096995,138.07009780229998,16132.5,S&P/TSX,1309.736489504243,15.25978859609945
Italy,2019-03-27,0.0,0.0,1164.0,13.59,1.125,4018.5905096995,138.07009780229998,21194.0,FTSE MIB,1034.6666666666667,12.08
Japan,2019-03-27,0.0,0.0,144558.1,1685.51,110.38,4018.5905096995,138.07009780229998,21378.730469,Nikkei,1309.6403333937308,15.27006704113064
China,2019-03-27,0.0,0.0,8803.2,102.76,6.7262,4018.5905096995,138.07009780229998,3022.719971,SSE,1308.7924831256876,15.277571288394636
India,2019-03-27,0.0,0.0,90215.4,1051.8,69.13,4018.5905096995,138.07009780229998,11445.049805,NSE,1305.0108491248373,15.21481267177781
